transaction_id,product_id,product_name,department,date,day_of_week,is_weekend,month,peak_hour,festival_flag,base_price,discount_pct,current_price,cost_price,inventory_level,inventory_ratio,units_sold,revenue,profit,store_id
77688,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-17,2,0,4,8,0,8.21,0.0,8.21,5.07,52,0.52,31,254.51,97.34,1
77689,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-18,3,0,4,19,0,8.21,0.0,8.21,5.07,23,0.23,23,188.83,72.22,1
77690,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-19,4,0,4,18,0,8.21,0.0,8.21,5.07,56,0.56,31,254.51,97.34,1
77691,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-20,5,1,4,9,0,8.21,0.0,8.21,5.07,35,0.35,35,287.35,109.9,1
77692,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-21,6,1,4,18,0,8.21,0.0,8.21,5.07,34,0.34,34,279.14,106.76,1
77693,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-22,0,0,4,17,0,8.21,0.0,8.21,5.07,72,0.72,30,246.3,94.2,1
77694,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-23,1,0,4,19,0,8.21,0.0,8.21,5.07,90,0.9,36,295.56,113.04,1
77695,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-24,2,0,4,19,0,8.21,0.0,8.21,5.07,26,0.26,26,213.46,81.64,1
77696,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-25,3,0,4,8,0,8.21,0.0,8.21,5.07,39,0.39,30,246.3,94.2,1
77697,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-26,4,0,4,10,0,8.21,0.0,8.21,5.07,78,0.78,34,279.14,106.76,1
77698,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-27,5,1,4,19,0,8.21,0.0,8.21,5.07,3,0.03,3,24.63,9.42,1
77699,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-28,6,1,4,19,0,8.21,0.0,8.21,5.07,58,0.58,56,459.76,175.84,1
77700,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-29,0,0,4,10,0,8.21,20.0,6.57,5.07,47,0.47,40,262.8,60.0,1
77701,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-30,1,0,4,17,0,8.21,0.0,8.21,5.07,12,0.12,12,98.52,37.68,1
77702,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-01,2,0,5,8,0,8.21,0.0,8.21,5.07,46,0.46,40,328.4,125.6,1
77703,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-02,3,0,5,10,0,8.21,0.0,8.21,5.07,76,0.76,29,238.09,91.06,1
77704,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-03,4,0,5,18,0,8.21,0.0,8.21,5.07,53,0.53,28,229.88,87.92,1
77705,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-04,5,1,5,19,0,8.21,0.0,8.21,5.07,47,0.47,47,385.87,147.58,1
77706,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-05,6,1,5,19,0,8.21,0.0,8.21,5.07,58,0.58,38,311.98,119.32,1
77707,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-06,0,0,5,10,0,8.21,0.0,8.21,5.07,40,0.4,33,270.93,103.62,1
77708,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-07,1,0,5,18,0,8.21,0.0,8.21,5.07,53,0.53,36,295.56,113.04,1
77709,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-08,2,0,5,8,0,8.21,0.0,8.21,5.07,41,0.41,37,303.77,116.18,1
77710,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-09,3,0,5,8,0,8.21,0.0,8.21,5.07,93,0.93,38,311.98,119.32,1
77711,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-10,4,0,5,19,0,8.21,0.0,8.21,5.07,71,0.71,39,320.19,122.46,1
77712,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-11,5,1,5,17,0,8.21,0.0,8.21,5.07,34,0.34,34,279.14,106.76,1
77713,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-12,6,1,5,19,0,8.21,0.0,8.21,5.07,46,0.46,46,377.66,144.44,1
77714,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-13,0,0,5,17,0,8.21,20.0,6.57,5.07,70,0.7,39,256.23,58.5,1
77715,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-14,1,0,5,9,0,8.21,0.0,8.21,5.07,29,0.29,29,238.09,91.06,1
77716,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-15,2,0,5,18,0,8.21,0.0,8.21,5.07,75,0.75,35,287.35,109.9,1
77717,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-16,3,0,5,19,0,8.21,0.0,8.21,5.07,67,0.67,33,270.93,103.62,1
77718,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-17,4,0,5,17,0,8.21,0.0,8.21,5.07,67,0.67,28,229.88,87.92,1
77719,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-18,5,1,5,17,0,8.21,0.0,8.21,5.07,79,0.79,50,410.5,157.0,1
77720,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-19,6,1,5,17,0,8.21,0.0,8.21,5.07,40,0.4,40,328.4,125.6,1
77721,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-20,0,0,5,18,0,8.21,20.0,6.57,5.07,93,0.93,53,348.21,79.5,1
77722,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-21,1,0,5,8,0,8.21,0.0,8.21,5.07,49,0.49,35,287.35,109.9,1
77723,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-22,2,0,5,10,0,8.21,0.0,8.21,5.07,71,0.71,30,246.3,94.2,1
77724,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-23,3,0,5,8,0,8.21,0.0,8.21,5.07,67,0.67,28,229.88,87.92,1
77725,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-24,4,0,5,19,0,8.21,0.0,8.21,5.07,53,0.53,32,262.72,100.48,1
77726,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-25,5,1,5,9,0,8.21,0.0,8.21,5.07,86,0.86,50,410.5,157.0,1
77727,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-26,6,1,5,20,0,8.21,0.0,8.21,5.07,16,0.16,16,131.36,50.24,1
77728,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-27,0,0,5,19,0,8.21,0.0,8.21,5.07,70,0.7,30,246.3,94.2,1
77729,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-28,1,0,5,17,0,8.21,0.0,8.21,5.07,84,0.84,31,254.51,97.34,1
77730,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-29,2,0,5,10,0,8.21,0.0,8.21,5.07,44,0.44,35,287.35,109.9,1
77731,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-30,3,0,5,10,0,8.21,0.0,8.21,5.07,61,0.61,31,254.51,97.34,1
77732,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-05-31,4,0,5,17,0,8.21,0.0,8.21,5.07,35,0.35,35,287.35,109.9,1
77733,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-01,5,1,6,18,0,8.21,10.0,7.39,5.07,82,0.82,47,347.33,109.04,1
77734,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-02,6,1,6,8,0,8.21,0.0,8.21,5.07,67,0.67,55,451.55,172.7,1
77735,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-03,0,0,6,19,0,8.21,0.0,8.21,5.07,53,0.53,31,254.51,97.34,1
77736,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-04,1,0,6,10,0,8.21,0.0,8.21,5.07,51,0.51,46,377.66,144.44,1
77737,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-05,2,0,6,17,0,8.21,0.0,8.21,5.07,36,0.36,36,295.56,113.04,1
77738,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-06,3,0,6,10,0,8.21,0.0,8.21,5.07,64,0.64,43,353.03,135.02,1
77739,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-07,4,0,6,8,0,8.21,0.0,8.21,5.07,31,0.31,31,254.51,97.34,1
77740,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-08,5,1,6,17,0,8.21,0.0,8.21,5.07,58,0.58,49,402.29,153.86,1
77741,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-09,6,1,6,9,0,8.21,0.0,8.21,5.07,38,0.38,38,311.98,119.32,1
77742,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-10,0,0,6,9,0,8.21,20.0,6.57,5.07,43,0.43,43,282.51,64.5,1
77743,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-11,1,0,6,8,0,8.21,0.0,8.21,5.07,25,0.25,25,205.25,78.5,1
77744,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-12,2,0,6,8,0,8.21,0.0,8.21,5.07,47,0.47,35,287.35,109.9,1
77745,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-13,3,0,6,9,0,8.21,0.0,8.21,5.07,91,0.91,32,262.72,100.48,1
77746,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-14,4,0,6,18,0,8.21,0.0,8.21,5.07,65,0.65,37,303.77,116.18,1
77747,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-15,5,1,6,18,0,8.21,0.0,8.21,5.07,31,0.31,31,254.51,97.34,1
77748,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-16,6,1,6,17,0,8.21,0.0,8.21,5.07,71,0.71,42,344.82,131.88,1
77749,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-17,0,0,6,18,0,8.21,0.0,8.21,5.07,52,0.52,36,295.56,113.04,1
77750,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-18,1,0,6,8,0,8.21,0.0,8.21,5.07,66,0.66,31,254.51,97.34,1
77751,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-19,2,0,6,17,0,8.21,0.0,8.21,5.07,55,0.55,31,254.51,97.34,1
77752,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-20,3,0,6,18,0,8.21,0.0,8.21,5.07,45,0.45,40,328.4,125.6,1
77753,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-21,4,0,6,18,0,8.21,0.0,8.21,5.07,46,0.46,33,270.93,103.62,1
77754,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-22,5,1,6,20,0,8.21,0.0,8.21,5.07,54,0.54,44,361.24,138.16,1
77755,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-23,6,1,6,18,0,8.21,0.0,8.21,5.07,30,0.3,30,246.3,94.2,1
77756,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-24,0,0,6,17,0,8.21,0.0,8.21,5.07,40,0.4,38,311.98,119.32,1
77757,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-25,1,0,6,18,0,8.21,0.0,8.21,5.07,67,0.67,46,377.66,144.44,1
77758,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-26,2,0,6,20,0,8.21,0.0,8.21,5.07,36,0.36,36,295.56,113.04,1
77759,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-27,3,0,6,9,0,8.21,0.0,8.21,5.07,16,0.16,16,131.36,50.24,1
77760,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-06-28,4,0,6,20,0,8.21,0.0,8.21,5.07,13,0.13,13,106.73,40.82,1
77761,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-01,0,0,1,18,0,10.42,0.0,10.42,6.74,43,0.43,17,177.14,62.56,1
77762,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-02,1,0,1,20,0,10.42,0.0,10.42,6.74,67,0.67,17,177.14,62.56,1
77763,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-03,2,0,1,18,0,10.42,0.0,10.42,6.74,79,0.79,16,166.72,58.88,1
77764,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-04,3,0,1,20,0,10.42,0.0,10.42,6.74,80,0.8,17,177.14,62.56,1
77765,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-05,4,0,1,10,0,10.42,0.0,10.42,6.74,35,0.35,17,177.14,62.56,1
77766,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-06,5,1,1,17,0,10.42,5.0,9.9,6.74,47,0.47,22,217.8,69.52,1
77767,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-07,6,1,1,19,0,10.42,0.0,10.42,6.74,85,0.85,21,218.82,77.28,1
77768,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-08,0,0,1,17,0,10.42,0.0,10.42,6.74,28,0.28,20,208.4,73.6,1
77769,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-09,1,0,1,18,0,10.42,0.0,10.42,6.74,70,0.7,18,187.56,66.24,1
77770,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-10,2,0,1,20,0,10.42,0.0,10.42,6.74,88,0.88,16,166.72,58.88,1
77771,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-11,3,0,1,8,0,10.42,0.0,10.42,6.74,49,0.49,17,177.14,62.56,1
77772,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-12,4,0,1,10,0,10.42,0.0,10.42,6.74,25,0.25,14,145.88,51.52,1
77773,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-13,5,1,1,10,0,10.42,5.0,9.9,6.74,37,0.37,22,217.8,69.52,1
77774,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-14,6,1,1,17,0,10.42,0.0,10.42,6.74,68,0.68,24,250.08,88.32,1
77775,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-15,0,0,1,20,0,10.42,0.0,10.42,6.74,39,0.39,14,145.88,51.52,1
77776,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-16,1,0,1,19,0,10.42,0.0,10.42,6.74,34,0.34,19,197.98,69.92,1
77777,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-17,2,0,1,9,0,10.42,0.0,10.42,6.74,38,0.38,14,145.88,51.52,1
77778,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-18,3,0,1,10,0,10.42,0.0,10.42,6.74,30,0.3,16,166.72,58.88,1
77779,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-19,4,0,1,8,0,10.42,0.0,10.42,6.74,57,0.57,17,177.14,62.56,1
77780,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-20,5,1,1,8,0,10.42,0.0,10.42,6.74,3,0.03,3,31.26,11.04,1
77781,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-21,6,1,1,19,0,10.42,0.0,10.42,6.74,27,0.27,25,260.5,92.0,1
77782,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-22,0,0,1,8,0,10.42,0.0,10.42,6.74,97,0.97,15,156.3,55.2,1
77783,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-23,1,0,1,19,0,10.42,0.0,10.42,6.74,90,0.9,14,145.88,51.52,1
77784,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-24,2,0,1,18,0,10.42,0.0,10.42,6.74,21,0.21,19,197.98,69.92,1
77785,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-25,3,0,1,8,0,10.42,0.0,10.42,6.74,42,0.42,15,156.3,55.2,1
77786,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-26,4,0,1,17,0,10.42,0.0,10.42,6.74,53,0.53,14,145.88,51.52,1
77787,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-27,5,1,1,8,0,10.42,15.0,8.86,6.74,69,0.69,22,194.92,46.64,1
77788,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-28,6,1,1,17,0,10.42,0.0,10.42,6.74,75,0.75,23,239.66,84.64,1
77789,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-29,0,0,1,17,0,10.42,0.0,10.42,6.74,8,0.08,8,83.36,29.44,1
77790,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-30,1,0,1,18,0,10.42,0.0,10.42,6.74,40,0.4,17,177.14,62.56,1
77791,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-01-31,2,0,1,9,0,10.42,0.0,10.42,6.74,62,0.62,18,187.56,66.24,1
77792,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-01,3,0,2,18,0,10.42,0.0,10.42,6.74,69,0.69,18,187.56,66.24,1
77793,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-02,4,0,2,8,0,10.42,0.0,10.42,6.74,58,0.58,17,177.14,62.56,1
77794,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-03,5,1,2,10,0,10.42,0.0,10.42,6.74,13,0.13,13,135.46,47.84,1
77795,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-04,6,1,2,19,0,10.42,0.0,10.42,6.74,36,0.36,19,197.98,69.92,1
77796,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-05,0,0,2,19,0,10.42,0.0,10.42,6.74,59,0.59,16,166.72,58.88,1
77797,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-06,1,0,2,17,0,10.42,0.0,10.42,6.74,75,0.75,14,145.88,51.52,1
77798,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-07,2,0,2,8,0,10.42,0.0,10.42,6.74,48,0.48,18,187.56,66.24,1
77799,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-08,3,0,2,20,0,10.42,0.0,10.42,6.74,15,0.15,15,156.3,55.2,1
77800,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-09,4,0,2,10,0,10.42,0.0,10.42,6.74,54,0.54,16,166.72,58.88,1
77801,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-10,5,1,2,17,0,10.42,0.0,10.42,6.74,42,0.42,20,208.4,73.6,1
77802,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-11,6,1,2,17,0,10.42,0.0,10.42,6.74,52,0.52,21,218.82,77.28,1
77803,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-12,0,0,2,17,0,10.42,5.0,9.9,6.74,61,0.61,17,168.3,53.72,1
77804,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-13,1,0,2,19,0,10.42,0.0,10.42,6.74,53,0.53,19,197.98,69.92,1
77805,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-14,2,0,2,19,0,10.42,0.0,10.42,6.74,14,0.14,14,145.88,51.52,1
77806,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-15,3,0,2,17,0,10.42,0.0,10.42,6.74,0,0.0,0,0.0,0.0,1
77807,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-16,4,0,2,20,0,10.42,0.0,10.42,6.74,43,0.43,14,145.88,51.52,1
77808,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-17,5,1,2,18,0,10.42,5.0,9.9,6.74,41,0.41,21,207.9,66.36,1
77809,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-18,6,1,2,10,0,10.42,0.0,10.42,6.74,77,0.77,19,197.98,69.92,1
77810,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-19,0,0,2,9,0,10.42,0.0,10.42,6.74,43,0.43,14,145.88,51.52,1
77811,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-20,1,0,2,10,0,10.42,0.0,10.42,6.74,63,0.63,16,166.72,58.88,1
77812,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-21,2,0,2,17,0,10.42,0.0,10.42,6.74,64,0.64,15,156.3,55.2,1
77813,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-22,3,0,2,18,0,10.42,0.0,10.42,6.74,44,0.44,14,145.88,51.52,1
77814,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-23,4,0,2,17,0,10.42,0.0,10.42,6.74,41,0.41,15,156.3,55.2,1
77815,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-24,5,1,2,18,0,10.42,0.0,10.42,6.74,71,0.71,26,270.92,95.68,1
77816,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-25,6,1,2,18,0,10.42,0.0,10.42,6.74,26,0.26,26,270.92,95.68,1
77817,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-26,0,0,2,19,0,10.42,0.0,10.42,6.74,52,0.52,19,197.98,69.92,1
77818,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-27,1,0,2,18,0,10.42,0.0,10.42,6.74,71,0.71,15,156.3,55.2,1
77819,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-28,2,0,2,18,0,10.42,0.0,10.42,6.74,42,0.42,19,197.98,69.92,1
77820,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-02-29,3,0,2,18,0,10.42,0.0,10.42,6.74,53,0.53,19,197.98,69.92,1
77821,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-01,4,0,3,18,0,10.42,0.0,10.42,6.74,44,0.44,20,208.4,73.6,1
77822,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-02,5,1,3,17,0,10.42,0.0,10.42,6.74,71,0.71,20,208.4,73.6,1
77823,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-03,6,1,3,17,0,10.42,0.0,10.42,6.74,41,0.41,26,270.92,95.68,1
77824,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-04,0,0,3,17,0,10.42,0.0,10.42,6.74,35,0.35,18,187.56,66.24,1
77825,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-05,1,0,3,8,0,10.42,0.0,10.42,6.74,72,0.72,15,156.3,55.2,1
77826,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-06,2,0,3,19,0,10.42,0.0,10.42,6.74,43,0.43,20,208.4,73.6,1
77827,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-07,3,0,3,20,0,10.42,0.0,10.42,6.74,35,0.35,19,197.98,69.92,1
77828,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-08,4,0,3,8,0,10.42,0.0,10.42,6.74,66,0.66,18,187.56,66.24,1
77829,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-09,5,1,3,17,0,10.42,10.0,9.38,6.74,33,0.33,20,187.6,52.8,1
77830,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-10,6,1,3,18,0,10.42,0.0,10.42,6.74,29,0.29,21,218.82,77.28,1
77831,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-11,0,0,3,9,0,10.42,0.0,10.42,6.74,38,0.38,17,177.14,62.56,1
77832,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-12,1,0,3,19,0,10.42,0.0,10.42,6.74,58,0.58,14,145.88,51.52,1
77833,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-13,2,0,3,19,0,10.42,0.0,10.42,6.74,28,0.28,15,156.3,55.2,1
77834,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-14,3,0,3,18,0,10.42,0.0,10.42,6.74,42,0.42,19,197.98,69.92,1
77835,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-15,4,0,3,19,0,10.42,0.0,10.42,6.74,77,0.77,14,145.88,51.52,1
77836,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-16,5,1,3,10,0,10.42,10.0,9.38,6.74,62,0.62,24,225.12,63.36,1
77837,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-17,6,1,3,18,0,10.42,0.0,10.42,6.74,54,0.54,20,208.4,73.6,1
77838,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-18,0,0,3,20,0,10.42,5.0,9.9,6.74,24,0.24,20,198.0,63.2,1
77839,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-19,1,0,3,9,0,10.42,0.0,10.42,6.74,28,0.28,14,145.88,51.52,1
77840,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-20,2,0,3,19,0,10.42,0.0,10.42,6.74,50,0.5,17,177.14,62.56,1
77841,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-21,3,0,3,10,0,10.42,0.0,10.42,6.74,30,0.3,15,156.3,55.2,1
77842,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-22,4,0,3,18,0,10.42,0.0,10.42,6.74,71,0.71,14,145.88,51.52,1
77843,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-23,5,1,3,19,0,10.42,10.0,9.38,6.74,70,0.7,26,243.88,68.64,1
77844,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-24,6,1,3,8,0,10.42,0.0,10.42,6.74,47,0.47,21,218.82,77.28,1
77845,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-25,0,0,3,10,0,10.42,0.0,10.42,6.74,90,0.9,20,208.4,73.6,1
77846,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-26,1,0,3,10,0,10.42,0.0,10.42,6.74,40,0.4,18,187.56,66.24,1
77847,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-27,2,0,3,19,0,10.42,0.0,10.42,6.74,69,0.69,19,197.98,69.92,1
77848,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-28,3,0,3,19,0,10.42,0.0,10.42,6.74,22,0.22,19,197.98,69.92,1
77849,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-29,4,0,3,20,0,10.42,0.0,10.42,6.74,31,0.31,16,166.72,58.88,1
77850,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-30,5,1,3,19,0,10.42,0.0,10.42,6.74,68,0.68,26,270.92,95.68,1
77851,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-03-31,6,1,3,18,0,10.42,0.0,10.42,6.74,76,0.76,21,218.82,77.28,1
77852,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-04-01,0,0,4,19,0,10.42,20.0,8.34,6.74,58,0.58,16,133.44,25.6,1
77853,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-04-02,1,0,4,18,0,10.42,0.0,10.42,6.74,61,0.61,18,187.56,66.24,1
77854,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-04-03,2,0,4,19,0,10.42,0.0,10.42,6.74,70,0.7,17,177.14,62.56,1
77855,30926,Chocolate Fudge Stripe Layer Cake,frozen,2024-04-04,3,0,4,19,0,10.42,0.0,10.42,6.74,40,0.4,14,145.88,51.52,1
